"File","Line","Category","StringValue","Context","IsInterpolated","Layer","Status","LocalizationKey"
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\RecurringSurveys\UpdateRecurringSurveyCommandValidator.cs","81","notification_content","""Custom message cannot exceed 2000 characters.",".WithMessage(""Custom message cannot exceed 2000 characters."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\RecurringSurveys\UpdateRecurringSurveyCommandValidator.cs","86","validation_message","""End date must be in the future.",".WithMessage(""End date must be in the future."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\RecurringSurveys\UpdateRecurringSurveyCommandValidator.cs","91","validation_message","""Max runs must be greater than 0.",".WithMessage(""Max runs must be greater than 0."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Responses\ExportResponsesCommandValidator.cs","14","validation_message","""Survey ID is required.","RuleFor(x => x.SurveyId).NotEmpty().WithMessage(""Survey ID is required."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Responses\ExportResponsesCommandValidator.cs","18","notification_content","""Invalid export format. Valid formats are: Csv, Excel, Json.",".WithMessage(""Invalid export format. Valid formats are: Csv, Excel, Json."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Responses\ExportResponsesCommandValidator.cs","27","validation_message","""End date must be greater than or equal to start date.",".WithMessage(""End date must be greater than or equal to start date."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Responses\ExportResponsesCommandValidator.cs","32","notification_content","""Respondent email filter cannot exceed 256 characters.",".WithMessage(""Respondent email filter cannot exceed 256 characters."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Responses\ExportResponsesCommandValidator.cs","39","notification_content","""Invalid timezone ID.",".WithMessage(""Invalid timezone ID."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Responses\ExportResponsesCommandValidator.cs","44","validation_message","""Question IDs must be valid GUIDs.",".WithMessage(""Question IDs must be valid GUIDs."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Responses\SubmitSurveyResponseCommandValidator.cs","10","validation_message","""Survey ID is required.","RuleFor(x => x.SurveyId).NotEmpty().WithMessage(""Survey ID is required."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Responses\SubmitSurveyResponseCommandValidator.cs","12","validation_message","""Answers are required.","RuleFor(x => x.Answers).NotNull().WithMessage(""Answers are required."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Responses\SubmitSurveyResponseCommandValidator.cs","22","validation_message","""Question ID is required.","RuleFor(x => x.QuestionId).NotEmpty().WithMessage(""Question ID is required."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Responses\SubmitSurveyResponseCommandValidator.cs","26","notification_content","""Answer value cannot exceed 10000 characters.",".WithMessage(""Answer value cannot exceed 10000 characters."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\SurveyLinks\CreateSurveyLinkCommandValidator.cs","13","validation_message","""Survey ID is required.","RuleFor(x => x.SurveyId).NotEmpty().WithMessage(""Survey ID is required."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\SurveyLinks\CreateSurveyLinkCommandValidator.cs","15","validation_message","""Invalid survey link type.","RuleFor(x => x.Type).IsInEnum().WithMessage(""Invalid survey link type."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\SurveyLinks\CreateSurveyLinkCommandValidator.cs","19","notification_content","""Link name cannot exceed 100 characters.",".WithMessage(""Link name cannot exceed 100 characters."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\SurveyLinks\CreateSurveyLinkCommandValidator.cs","24","notification_content","""Source cannot exceed 100 characters.",".WithMessage(""Source cannot exceed 100 characters."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\SurveyLinks\CreateSurveyLinkCommandValidator.cs","29","notification_content","""Medium cannot exceed 100 characters.",".WithMessage(""Medium cannot exceed 100 characters."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\SurveyLinks\CreateSurveyLinkCommandValidator.cs","34","notification_content","""Campaign cannot exceed 100 characters.",".WithMessage(""Campaign cannot exceed 100 characters."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\SurveyLinks\CreateSurveyLinkCommandValidator.cs","39","validation_message","""Expiration date must be in the future.",".WithMessage(""Expiration date must be in the future."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\SurveyLinks\CreateSurveyLinkCommandValidator.cs","44","validation_message","""Maximum uses must be greater than 0.",".WithMessage(""Maximum uses must be greater than 0."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\SurveyLinks\CreateSurveyLinkCommandValidator.cs","49","validation_message","""Password must be at least 4 characters.",".WithMessage(""Password must be at least 4 characters."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\SurveyLinks\CreateSurveyLinkCommandValidator.cs","51","notification_content","""Password cannot exceed 50 characters.",".WithMessage(""Password cannot exceed 50 characters."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\SurveyLinks\GenerateBulkLinksCommandValidator.cs","15","validation_message","""Survey ID is required.","RuleFor(x => x.SurveyId).NotEmpty().WithMessage(""Survey ID is required."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\SurveyLinks\GenerateBulkLinksCommandValidator.cs","19","validation_message","""Count must be greater than 0.",".WithMessage(""Count must be greater than 0."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\SurveyLinks\GenerateBulkLinksCommandValidator.cs","21","notification_content","Cannot generate more than {...} links at once.",".WithMessage($""Cannot generate more than {MaxBulkLinks} links at once."");","True","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\SurveyLinks\GenerateBulkLinksCommandValidator.cs","25","notification_content","""Name prefix cannot exceed 90 characters (10 reserved for numbering).",".WithMessage(""Name prefix cannot exceed 90 characters (10 reserved for numbering)."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\SurveyLinks\GenerateBulkLinksCommandValidator.cs","30","notification_content","""Source cannot exceed 100 characters.",".WithMessage(""Source cannot exceed 100 characters."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\SurveyLinks\GenerateBulkLinksCommandValidator.cs","35","notification_content","""Medium cannot exceed 100 characters.",".WithMessage(""Medium cannot exceed 100 characters."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\SurveyLinks\GenerateBulkLinksCommandValidator.cs","40","notification_content","""Campaign cannot exceed 100 characters.",".WithMessage(""Campaign cannot exceed 100 characters."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\SurveyLinks\GenerateBulkLinksCommandValidator.cs","45","validation_message","""Expiration date must be in the future.",".WithMessage(""Expiration date must be in the future."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\SurveyLinks\UpdateSurveyLinkCommandValidator.cs","13","validation_message","""Survey ID is required.","RuleFor(x => x.SurveyId).NotEmpty().WithMessage(""Survey ID is required."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\SurveyLinks\UpdateSurveyLinkCommandValidator.cs","15","validation_message","""Link ID is required.","RuleFor(x => x.LinkId).NotEmpty().WithMessage(""Link ID is required."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\SurveyLinks\UpdateSurveyLinkCommandValidator.cs","19","notification_content","""Link name cannot exceed 100 characters.",".WithMessage(""Link name cannot exceed 100 characters."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\SurveyLinks\UpdateSurveyLinkCommandValidator.cs","24","notification_content","""Source cannot exceed 100 characters.",".WithMessage(""Source cannot exceed 100 characters."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\SurveyLinks\UpdateSurveyLinkCommandValidator.cs","29","notification_content","""Medium cannot exceed 100 characters.",".WithMessage(""Medium cannot exceed 100 characters."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\SurveyLinks\UpdateSurveyLinkCommandValidator.cs","34","notification_content","""Campaign cannot exceed 100 characters.",".WithMessage(""Campaign cannot exceed 100 characters."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\SurveyLinks\UpdateSurveyLinkCommandValidator.cs","39","validation_message","""Expiration date must be in the future.",".WithMessage(""Expiration date must be in the future."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\SurveyLinks\UpdateSurveyLinkCommandValidator.cs","44","validation_message","""Maximum uses must be greater than 0.",".WithMessage(""Maximum uses must be greater than 0."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\SurveyLinks\UpdateSurveyLinkCommandValidator.cs","49","validation_message","""Password must be at least 4 characters.",".WithMessage(""Password must be at least 4 characters."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\SurveyLinks\UpdateSurveyLinkCommandValidator.cs","51","notification_content","""Password cannot exceed 50 characters.",".WithMessage(""Password cannot exceed 50 characters."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Surveys\CreateSurveyCommandValidator.cs","12","validation_message","""Survey title is required.",".WithMessage(""Survey title is required."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Surveys\CreateSurveyCommandValidator.cs","14","validation_message","""Survey title must be at least 3 characters.",".WithMessage(""Survey title must be at least 3 characters."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Surveys\CreateSurveyCommandValidator.cs","16","notification_content","""Survey title cannot exceed 200 characters.",".WithMessage(""Survey title cannot exceed 200 characters."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Surveys\CreateSurveyCommandValidator.cs","20","notification_content","""Description cannot exceed 2000 characters.",".WithMessage(""Description cannot exceed 2000 characters."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Surveys\CreateSurveyCommandValidator.cs","25","notification_content","""Welcome message cannot exceed 1000 characters.",".WithMessage(""Welcome message cannot exceed 1000 characters."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Surveys\CreateSurveyCommandValidator.cs","30","notification_content","""Thank you message cannot exceed 1000 characters.",".WithMessage(""Thank you message cannot exceed 1000 characters."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Surveys\CreateSurveyCommandValidator.cs","35","validation_message","""Maximum responses must be greater than 0.",".WithMessage(""Maximum responses must be greater than 0."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Surveys\CreateSurveyCommandValidator.cs","40","validation_message","""Start date must be before end date.",".WithMessage(""Start date must be before end date."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Surveys\CreateSurveyCommandValidator.cs","45","validation_message","""End date must be in the future.",".WithMessage(""End date must be in the future."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Surveys\CreateSurveyCommandValidator.cs","58","validation_message","""Question text is required.",".WithMessage(""Question text is required."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Surveys\CreateSurveyCommandValidator.cs","60","notification_content","""Question text cannot exceed 500 characters.",".WithMessage(""Question text cannot exceed 500 characters."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Surveys\CreateSurveyCommandValidator.cs","64","notification_content","""Question description cannot exceed 1000 characters.",".WithMessage(""Question description cannot exceed 1000 characters."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Surveys\CreateSurveyCommandValidator.cs","67","validation_message","""Invalid question type.","RuleFor(x => x.Type).IsInEnum().WithMessage(""Invalid question type."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Surveys\CreateSurveyCommandValidator.cs","71","validation_message","""Question order must be non-negative.",".WithMessage(""Question order must be non-negative."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Surveys\CreateSurveyCommandValidator.cs","85","validation_message","""Options list cannot be empty if provided.",".WithMessage(""Options list cannot be empty if provided."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Surveys\CreateSurveyCommandValidator.cs","89","validation_message","""Minimum value must be less than or equal to maximum value.",".WithMessage(""Minimum value must be less than or equal to maximum value."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Surveys\CreateSurveyCommandValidator.cs","94","validation_message","""Minimum length must be non-negative.",".WithMessage(""Minimum length must be non-negative."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Surveys\CreateSurveyCommandValidator.cs","99","validation_message","""Maximum length must be greater than or equal to minimum length.",".WithMessage(""Maximum length must be greater than or equal to minimum length."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Surveys\CreateSurveyCommandValidator.cs","104","validation_message","""Maximum selections must be greater than 0.",".WithMessage(""Maximum selections must be greater than 0."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Surveys\CreateSurveyCommandValidator.cs","109","validation_message","""Maximum file size must be greater than 0.",".WithMessage(""Maximum file size must be greater than 0."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Surveys\CreateSurveyCommandValidator.cs","111","notification_content","""Maximum file size cannot exceed 50MB.",".WithMessage(""Maximum file size cannot exceed 50MB."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Surveys\UpdateSurveyCommandValidator.cs","10","validation_message","""Survey ID is required.","RuleFor(x => x.SurveyId).NotEmpty().WithMessage(""Survey ID is required."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Surveys\UpdateSurveyCommandValidator.cs","14","validation_message","""Survey title is required.",".WithMessage(""Survey title is required."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Surveys\UpdateSurveyCommandValidator.cs","16","validation_message","""Survey title must be at least 3 characters.",".WithMessage(""Survey title must be at least 3 characters."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Surveys\UpdateSurveyCommandValidator.cs","18","notification_content","""Survey title cannot exceed 200 characters.",".WithMessage(""Survey title cannot exceed 200 characters."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Surveys\UpdateSurveyCommandValidator.cs","22","notification_content","""Description cannot exceed 2000 characters.",".WithMessage(""Description cannot exceed 2000 characters."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Surveys\UpdateSurveyCommandValidator.cs","27","notification_content","""Welcome message cannot exceed 1000 characters.",".WithMessage(""Welcome message cannot exceed 1000 characters."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Surveys\UpdateSurveyCommandValidator.cs","32","notification_content","""Thank you message cannot exceed 1000 characters.",".WithMessage(""Thank you message cannot exceed 1000 characters."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Surveys\UpdateSurveyCommandValidator.cs","37","validation_message","""Maximum responses must be greater than 0.",".WithMessage(""Maximum responses must be greater than 0."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Surveys\UpdateSurveyCommandValidator.cs","42","validation_message","""Start date must be before end date.",".WithMessage(""Start date must be before end date."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Templates\CreateSurveyFromTemplateCommandValidator.cs","11","validation_message","""Template ID is required.","RuleFor(x => x.TemplateId).NotEmpty().WithMessage(""Template ID is required."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Templates\CreateSurveyFromTemplateCommandValidator.cs","15","validation_message","""Survey title is required.",".WithMessage(""Survey title is required."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Templates\CreateSurveyFromTemplateCommandValidator.cs","17","validation_message","""Survey title must be at least 3 characters.",".WithMessage(""Survey title must be at least 3 characters."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Templates\CreateSurveyFromTemplateCommandValidator.cs","19","notification_content","""Survey title cannot exceed 200 characters.",".WithMessage(""Survey title cannot exceed 200 characters."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Templates\CreateSurveyFromTemplateCommandValidator.cs","23","notification_content","""Description cannot exceed 2000 characters.",".WithMessage(""Description cannot exceed 2000 characters."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Templates\CreateTemplateCommandValidator.cs","12","validation_message","""Template name is required.",".WithMessage(""Template name is required."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Templates\CreateTemplateCommandValidator.cs","14","validation_message","""Template name must be at least 3 characters.",".WithMessage(""Template name must be at least 3 characters."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Templates\CreateTemplateCommandValidator.cs","16","notification_content","""Template name cannot exceed 200 characters.",".WithMessage(""Template name cannot exceed 200 characters."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Templates\CreateTemplateCommandValidator.cs","20","notification_content","""Description cannot exceed 2000 characters.",".WithMessage(""Description cannot exceed 2000 characters."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Templates\CreateTemplateCommandValidator.cs","25","notification_content","""Category cannot exceed 100 characters.",".WithMessage(""Category cannot exceed 100 characters."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Templates\CreateTemplateCommandValidator.cs","30","notification_content","""Welcome message cannot exceed 1000 characters.",".WithMessage(""Welcome message cannot exceed 1000 characters."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Templates\CreateTemplateCommandValidator.cs","35","notification_content","""Thank you message cannot exceed 1000 characters.",".WithMessage(""Thank you message cannot exceed 1000 characters."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Templates\CreateTemplateCommandValidator.cs","48","validation_message","""Question text is required.",".WithMessage(""Question text is required."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Templates\CreateTemplateCommandValidator.cs","50","notification_content","""Question text cannot exceed 500 characters.",".WithMessage(""Question text cannot exceed 500 characters."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Templates\CreateTemplateCommandValidator.cs","54","notification_content","""Question description cannot exceed 1000 characters.",".WithMessage(""Question description cannot exceed 1000 characters."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Templates\CreateTemplateCommandValidator.cs","57","validation_message","""Invalid question type.","RuleFor(x => x.Type).IsInEnum().WithMessage(""Invalid question type."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Templates\CreateTemplateCommandValidator.cs","61","validation_message","""Question order must be non-negative.",".WithMessage(""Question order must be non-negative."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Templates\CreateTemplateFromSurveyCommandValidator.cs","11","validation_message","""Survey ID is required.","RuleFor(x => x.SurveyId).NotEmpty().WithMessage(""Survey ID is required."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Templates\CreateTemplateFromSurveyCommandValidator.cs","15","validation_message","""Template name is required.",".WithMessage(""Template name is required."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Templates\CreateTemplateFromSurveyCommandValidator.cs","17","validation_message","""Template name must be at least 3 characters.",".WithMessage(""Template name must be at least 3 characters."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Templates\CreateTemplateFromSurveyCommandValidator.cs","19","notification_content","""Template name cannot exceed 200 characters.",".WithMessage(""Template name cannot exceed 200 characters."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Templates\CreateTemplateFromSurveyCommandValidator.cs","23","notification_content","""Description cannot exceed 2000 characters.",".WithMessage(""Description cannot exceed 2000 characters."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Templates\CreateTemplateFromSurveyCommandValidator.cs","28","notification_content","""Category cannot exceed 100 characters.",".WithMessage(""Category cannot exceed 100 characters."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Templates\UpdateTemplateCommandValidator.cs","10","validation_message","""Template ID is required.","RuleFor(x => x.TemplateId).NotEmpty().WithMessage(""Template ID is required."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Templates\UpdateTemplateCommandValidator.cs","14","validation_message","""Template name is required.",".WithMessage(""Template name is required."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Templates\UpdateTemplateCommandValidator.cs","16","validation_message","""Template name must be at least 3 characters.",".WithMessage(""Template name must be at least 3 characters."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Templates\UpdateTemplateCommandValidator.cs","18","notification_content","""Template name cannot exceed 200 characters.",".WithMessage(""Template name cannot exceed 200 characters."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Templates\UpdateTemplateCommandValidator.cs","22","notification_content","""Description cannot exceed 2000 characters.",".WithMessage(""Description cannot exceed 2000 characters."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Templates\UpdateTemplateCommandValidator.cs","27","notification_content","""Category cannot exceed 100 characters.",".WithMessage(""Category cannot exceed 100 characters."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Templates\UpdateTemplateCommandValidator.cs","32","notification_content","""Welcome message cannot exceed 1000 characters.",".WithMessage(""Welcome message cannot exceed 1000 characters."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Templates\UpdateTemplateCommandValidator.cs","37","notification_content","""Thank you message cannot exceed 1000 characters.",".WithMessage(""Thank you message cannot exceed 1000 characters."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Templates\UpdateTemplateCommandValidator.cs","50","validation_message","""Question text is required.",".WithMessage(""Question text is required."")","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Templates\UpdateTemplateCommandValidator.cs","52","notification_content","""Question text cannot exceed 500 characters.",".WithMessage(""Question text cannot exceed 500 characters."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Validators\Templates\UpdateTemplateCommandValidator.cs","56","notification_content","""Question description cannot exceed 1000 characters.",".WithMessage(""Question description cannot exceed 1000 characters."")","False","Application","✅ DONE",
